,user,dish_ordered,day,time,veg,place
550,user_25,chicken tacos,fri,lunch,no,office
551,user_85,mocha fudge,mon,breakfast,yes,home
552,user_32,shikanji,tue,lunch,yes,office
553,user_92,butter beer,tue,lunch,yes,office
554,user_65,wheat shawarma,sat,lunch,yes,home
555,user_71,panneer butter masala,fri,breakfast,yes,office
556,user_67,veg supreme,sat,lunch,yes,office
557,user_61,egg salad,fri,lunch,yes,home
558,user_37,paneer bhurji,sat,dinner,yes,office
559,user_39,golden fried prawns,tue,breakfast,yes,home
560,user_72,chicken dumplings,sun,lunch,no,office
561,user_11,liege waffle,wed,breakfast,yes,office
562,user_63,crispy babycorn,fri,dinner,yes,office
563,user_53,masala fries,fri,breakfast,yes,home
564,user_75,gongura chicken biryani,fri,dinner,no,home
565,user_7,watermelon feta salad,sat,breakfast,yes,office
566,user_51,bread omelette,thur,dinner,yes,office
567,user_99,chocolate fudge sundae,fri,lunch,yes,home
568,user_23,ajwaini paratha,sat,lunch,yes,home
569,user_75,chicken grill,wed,breakfast,no,office
570,user_73,tender coconut chicken,tue,breakfast,no,office
571,user_69,panna cotta,sat,breakfast,yes,office
572,user_98,chocolate almond,mon,lunch,yes,home
573,user_87,cheese dosa,thur,breakfast,yes,office
574,user_76,nalli fry,sun,dinner,yes,home
575,user_23,chocolate cookies,tue,dinner,yes,office
576,user_29,hibiscus tea,fri,breakfast,yes,office
577,user_8,choco blast waffles,mon,breakfast,yes,office
578,user_10,paneer picante pizza,tue,dinner,yes,home
579,user_13,murgh angara,thur,breakfast,yes,home
580,user_60,ghee dosa,sat,breakfast,yes,office
581,user_92,capsicum pizza,sun,dinner,yes,home
582,user_23,abbabi chicken,tue,breakfast,no,home
583,user_91,sulemani chai,thur,dinner,yes,office
584,user_35,sweet lassi,thur,breakfast,yes,home
585,user_86,seafood pasta,tue,dinner,yes,office
586,user_94,photo cake,fri,dinner,yes,office
587,user_16,chicken keema samosa,mon,dinner,no,office
588,user_96,chicken bao,thur,dinner,no,office
589,user_76,wood fire pizza,fri,breakfast,yes,home
590,user_66,almond ice cream,thur,breakfast,yes,office
591,user_83,strawberry sundae,tue,lunch,yes,home
592,user_95,chocolate hazelnut mousse,fri,breakfast,yes,home
593,user_23,zinger burger,fri,lunch,yes,office
594,user_31,brownie shake,sun,lunch,yes,home
595,user_45,kheer kadam,mon,dinner,yes,home
596,user_38,veggie wrap,wed,lunch,yes,home
597,user_36,banana walnut,sun,breakfast,yes,home
598,user_20,yellow thai curry,fri,breakfast,yes,office
599,user_76,disco chicken,mon,breakfast,no,office
600,user_19,pan fried noodles,mon,dinner,yes,office
601,user_29,buttermilk,tue,dinner,yes,office
602,user_8,kaju barfi,sun,lunch,yes,office
603,user_21,peri peri chicken satay,thur,dinner,no,office
604,user_78,mozzarella sticks,thur,dinner,yes,office
605,user_99,samosa,sat,breakfast,yes,home
606,user_8,almond soup,thur,dinner,yes,home
607,user_34,mochi ice cream,thur,lunch,yes,home
608,user_75,mango milkshake,fri,breakfast,yes,office
609,user_68,maddur vada,sun,lunch,yes,home
610,user_81,chocolate almond,wed,dinner,yes,office
611,user_56,punjabi lassi,wed,dinner,yes,home
612,user_14,pesarattu,tue,lunch,yes,home
613,user_53,gosht dum biryani,wed,breakfast,yes,office
614,user_94,chicken boneless biryani,sun,breakfast,no,office
615,user_5,thick shakes,tue,lunch,yes,home
616,user_16,gooey chocolate cake,tue,breakfast,yes,home
617,user_15,paneer tikka biryani,sun,dinner,yes,office
618,user_84,andhra chilli chicken,sat,breakfast,no,home
619,user_62,raspberry shake,sun,breakfast,yes,office
620,user_14,penne arrabiata pasta,sun,breakfast,yes,home
621,user_94,calcutta paan,tue,dinner,yes,office
622,user_70,anjal tava fry,wed,dinner,yes,home
623,user_67,thai red curry,tue,lunch,yes,office
624,user_81,cheese omelette,thur,lunch,yes,home
625,user_28,karachi naan,sat,breakfast,yes,home
626,user_29,cut fruits,fri,breakfast,yes,home
627,user_70,chicken grill,fri,dinner,no,office
628,user_49,mini tacos,thur,dinner,yes,office
629,user_61,wedges,fri,dinner,yes,home
630,user_97,garlic pops,sat,breakfast,yes,office
631,user_45,bread omelette,fri,breakfast,yes,home
632,user_86,paneer pizza,tue,dinner,yes,office
633,user_74,onion rings,wed,lunch,yes,home
634,user_24,mcspicy chicken burger,sun,breakfast,no,home
635,user_24,tandoori prawns,fri,dinner,yes,office
636,user_99,fish thali,sat,dinner,no,office
637,user_76,beef shaptak dry,sat,breakfast,yes,office
638,user_22,uttapam,mon,lunch,yes,office
639,user_48,hot pot,fri,dinner,yes,office
640,user_42,cinnamon bun,sun,dinner,yes,office
641,user_60,kaju katli,thur,lunch,yes,office
642,user_16,ghee khali dosa,thur,breakfast,yes,home
643,user_7,vellarikka pattanam,wed,dinner,yes,home
644,user_38,kulfi,mon,breakfast,yes,office
645,user_78,chicken samosa,sun,breakfast,no,office
646,user_0,prawn taquitos,tue,lunch,yes,office
647,user_64,brewed beer,sat,lunch,yes,office
648,user_6,mousse,fri,breakfast,yes,office
649,user_98,waffle cone,fri,lunch,yes,home
650,user_65,dahi kebab,sun,breakfast,yes,home
651,user_54,cake jar,mon,dinner,yes,home
652,user_71,chilli pork,fri,dinner,no,home
653,user_36,wine,sat,lunch,yes,office
654,user_8,lassi,tue,lunch,yes,office
655,user_3,papdi chaat,sun,lunch,yes,office
656,user_89,chicken handi,fri,dinner,no,home
657,user_63,chicken wonton soup,wed,breakfast,no,home
658,user_64,triple schezwan rice,sat,breakfast,yes,home
659,user_82,sattu paratha,wed,dinner,yes,office
660,user_24,baingan bharta,sat,breakfast,yes,office
661,user_86,sattu paratha,sun,breakfast,yes,home
662,user_56,non veg thali,tue,lunch,no,office
663,user_79,paneer fried rice,mon,dinner,yes,office
664,user_43,chicken majestic,sun,breakfast,no,home
665,user_98,espresso,fri,dinner,yes,home
666,user_85,red velvet brownie,mon,lunch,yes,office
667,user_44,gaon ki thali,fri,lunch,yes,home
668,user_76,brownie waffle,fri,dinner,yes,home
669,user_99,punjabi chicken masala,thur,dinner,no,home
670,user_41,spicy chicken bangkok bowl,fri,breakfast,no,office
671,user_28,hunan tofu,thur,dinner,yes,home
672,user_91,roasted pork,sun,lunch,no,office
673,user_13,grilled basa,thur,dinner,yes,home
674,user_83,murgh ghee roast,sun,dinner,yes,home
675,user_41,cake rusk,thur,lunch,yes,office
676,user_3,kung pao vegetables,fri,breakfast,yes,home
677,user_60,fruit shake,mon,lunch,yes,home
678,user_26,farsan,mon,lunch,yes,office
679,user_71,afghani biryani,wed,breakfast,yes,home
680,user_17,chicken waffles,mon,dinner,no,home
681,user_90,donut,wed,breakfast,yes,home
682,user_46,ginger chicken,tue,lunch,no,home
683,user_79,tandoori chai,wed,breakfast,yes,office
684,user_11,baked nacho,wed,breakfast,yes,home
685,user_71,aloo palya,mon,dinner,yes,home
686,user_34,brinjal fry,fri,lunch,yes,home
687,user_52,lemon coriander soup,thur,breakfast,yes,home
688,user_47,kozhi biryani,sun,lunch,yes,office
689,user_90,cobb salad,fri,dinner,yes,home
690,user_20,mutton madfoon,thur,lunch,no,office
691,user_98,onion pakoda,mon,dinner,yes,home
692,user_18,cutting chai,fri,dinner,yes,home
693,user_88,mango ice cream,thur,dinner,yes,home
694,user_70,spicy chicken bangkok bowl,thur,dinner,no,home
695,user_45,mutton pasanda,tue,dinner,no,office
696,user_47,falafel,tue,breakfast,yes,home
697,user_31,paneer tikki,thur,breakfast,yes,home
698,user_15,aloo posto,sat,breakfast,yes,office
699,user_57,roasted chilli,sat,dinner,yes,office
700,user_27,spring dosa,mon,dinner,yes,home
701,user_4,garden pizza,tue,dinner,yes,home
702,user_12,chicken schnitzel,fri,breakfast,no,home
703,user_90,bannoffee pie,fri,breakfast,yes,home
704,user_58,sandwich,sun,dinner,yes,home
705,user_62,pork steak,fri,lunch,no,home
706,user_14,peanut butter smoothie,sat,dinner,yes,office
707,user_12,khali dosa,sun,breakfast,yes,office
708,user_29,sizzler brownie,thur,lunch,yes,home
709,user_94,akki rottis,sat,lunch,yes,home
710,user_62,crispy corn,mon,lunch,yes,home
711,user_44,frappuccino,fri,breakfast,yes,home
712,user_29,lava cake,sat,breakfast,yes,home
713,user_46,dehati chicken,thur,breakfast,no,home
714,user_79,dragon rolls,fri,dinner,yes,office
715,user_19,bloody mary,sun,breakfast,yes,office
716,user_72,lemon basil chicken,fri,breakfast,no,home
717,user_10,chicken bao,sat,dinner,no,home
718,user_69,lal maans,wed,lunch,yes,home
719,user_99,chocolate martini,sat,dinner,yes,office
720,user_52,java chip frappuccino,sun,dinner,yes,office
721,user_64,masala prawn,sat,breakfast,yes,office
722,user_67,spicy chicken,sun,breakfast,no,office
723,user_31,cappuccino,sat,lunch,yes,home
724,user_90,peri peri wrap,sun,lunch,yes,home
725,user_93,mutton varuval,mon,breakfast,no,home
726,user_65,fries basket,wed,breakfast,yes,office
727,user_72,puran poli,sat,breakfast,yes,office
728,user_2,exotic veg pizza,sun,breakfast,yes,home
729,user_22,dumplings,fri,dinner,yes,home
730,user_11,chicken khao suey,wed,lunch,no,home
731,user_7,chocolate eclairs,tue,lunch,yes,office
732,user_77,orange mojito,thur,breakfast,yes,office
733,user_81,uddin vada,tue,lunch,yes,home
734,user_62,ferrero rocher milkshake,sun,lunch,yes,home
735,user_51,freak shake,sat,lunch,yes,office
736,user_24,beer cocktail,wed,breakfast,yes,home
737,user_79,burgers,fri,lunch,yes,home
738,user_36,tabakh maaz,sat,breakfast,yes,office
739,user_48,death by chocolate,tue,lunch,yes,home
740,user_23,beef chilli,tue,breakfast,yes,home
741,user_46,smoothie bowls,mon,lunch,yes,office
742,user_62,yaki tori,sun,breakfast,yes,office
743,user_17,red velvet cheesecake,mon,lunch,yes,home
744,user_11,paan kulfi,thur,breakfast,yes,office
745,user_99,peri peri wings,fri,breakfast,yes,office
746,user_77,chocolate cupcake,thur,dinner,yes,home
747,user_6,salmon sushi,sat,dinner,yes,home
748,user_57,elaichi tea,sat,lunch,yes,office
749,user_52,aalo bhaja,thur,dinner,yes,home
750,user_97,beef shaptak dry,fri,breakfast,yes,home
751,user_10,patthar ka gosht,fri,breakfast,yes,home
752,user_36,chicken fries,thur,breakfast,no,office
753,user_4,mashed potato,thur,lunch,yes,office
754,user_10,french omelette,mon,dinner,yes,office
755,user_64,mutton keema dosa,sun,breakfast,no,office
756,user_83,chicken quesadilla,sat,lunch,no,office
757,user_66,faluda,mon,breakfast,yes,home
758,user_15,cheese kurkuri,sat,dinner,yes,office
759,user_4,peri peri chicken pizza,sat,breakfast,no,office
760,user_97,chocolate pizza,mon,dinner,yes,home
761,user_94,chilli chicken,thur,dinner,no,home
762,user_10,tomato rice,sat,dinner,yes,office
763,user_23,dutch truffle,thur,breakfast,yes,office
764,user_25,mocha waffle,sat,dinner,yes,office
765,user_62,grilled lamb,sat,dinner,no,office
766,user_51,fish curry,thur,lunch,no,office
767,user_78,stir fried noodles,sun,lunch,yes,home
768,user_16,banh cuon,wed,dinner,yes,home
769,user_13,egg roast,fri,lunch,yes,office
770,user_49,mutton boti kebab,sat,breakfast,no,home
771,user_96,coconut rice,thur,breakfast,yes,home
772,user_59,palak paneer,sat,dinner,yes,home
773,user_90,kung pao chicken,tue,lunch,no,home
774,user_65,paneer burger,fri,breakfast,yes,home
775,user_4,red snapper,sun,dinner,yes,home
776,user_18,bharwan mushroom,wed,breakfast,yes,office
777,user_94,bbq prawns,mon,lunch,yes,home
778,user_65,katla kalia,mon,lunch,yes,home
779,user_39,dum biryani,fri,lunch,yes,office
780,user_47,red velvet brownie,sat,breakfast,yes,office
781,user_2,thai rice,thur,dinner,yes,office
782,user_32,cheese momos,sat,dinner,yes,office
783,user_48,dahi papadi chaat,thur,lunch,yes,home
784,user_3,tandoori chai,sun,breakfast,yes,office
785,user_22,phad thai,mon,breakfast,yes,office
786,user_12,kori roti,tue,lunch,yes,office
787,user_47,belgian fries,mon,dinner,yes,office
788,user_24,tikki chaat,sun,lunch,yes,home
789,user_39,tandoori paneer,mon,breakfast,yes,office
790,user_98,paneer zinger burger,thur,breakfast,yes,home
791,user_11,egg manchurian,tue,lunch,yes,office
792,user_68,croissants,sat,dinner,yes,home
793,user_53,idli chutney,fri,lunch,yes,home
794,user_33,missi rotis,sun,dinner,yes,office
795,user_78,oreo milkshake,thur,breakfast,yes,office
796,user_79,chicken achari tikka,mon,lunch,no,office
797,user_34,garden salad,thur,dinner,yes,office
798,user_42,peri peri paneer pizza,mon,dinner,yes,office
799,user_93,deluxe thali,sat,breakfast,yes,home
800,user_93,mud crab ravioli,mon,breakfast,yes,home
801,user_25,biryani combo,tue,lunch,yes,home
802,user_74,chicken kshatriya,tue,breakfast,no,home
803,user_1,andhra style chilli chicken,sat,lunch,no,home
804,user_74,veg seekh kebab,mon,dinner,yes,office
805,user_59,stuffed chicken breast,wed,breakfast,no,office
806,user_50,pork vindaloo,sun,breakfast,no,office
807,user_86,thukpa soup,wed,dinner,yes,home
808,user_27,veg momos,mon,lunch,yes,home
809,user_19,mango mascarpone gateau,wed,breakfast,yes,home
810,user_92,chicken tikka wrap,sun,dinner,no,home
811,user_69,creamy vanilla ice cream,sun,lunch,yes,office
812,user_58,gooey brownie,wed,lunch,yes,office
813,user_38,veg mushroom,tue,lunch,yes,office
814,user_95,cheese sticks,thur,dinner,yes,home
815,user_98,kshatriya kebab,wed,dinner,yes,home
816,user_58,malai kulfi,sun,lunch,yes,office
817,user_39,irish coffee,fri,lunch,yes,home
818,user_38,potato bun,thur,dinner,yes,home
819,user_6,masala poori,tue,dinner,yes,home
820,user_39,corn balls,sat,breakfast,yes,office
821,user_54,kheer kadam,sat,breakfast,yes,home
822,user_21,mexican bowl,wed,lunch,yes,home
823,user_59,butterfly chicken,thur,dinner,no,office
824,user_54,chocolate malt,tue,lunch,yes,home
825,user_25,chicken tom yum soup,fri,lunch,no,home
826,user_56,raspberry mojito,fri,breakfast,yes,home
827,user_48,boneless chicken,mon,dinner,no,home
828,user_28,lime soda,fri,lunch,yes,office
829,user_74,coconut rice,sat,breakfast,yes,office
830,user_47,diced chicken,thur,breakfast,no,home
831,user_11,chicken tikka masala,sun,lunch,no,office
832,user_95,espresso martini,thur,breakfast,yes,home
833,user_4,set dosa,mon,dinner,yes,home
834,user_21,andhra chilli chicken,sat,breakfast,no,office
835,user_41,yakhni pulao,tue,lunch,yes,home
836,user_44,veg shammi,sun,lunch,yes,home
837,user_14,almond flakes,mon,dinner,yes,home
838,user_57,crispy fried chicken,thur,lunch,no,office
839,user_90,veg puff,thur,dinner,yes,home
840,user_65,baked yogurt,mon,lunch,yes,home
841,user_84,coffee mousse,thur,breakfast,yes,home
842,user_80,non veg thali,wed,breakfast,no,office
843,user_44,country feast,sun,dinner,yes,office
844,user_24,coffee,wed,lunch,yes,office
845,user_1,tandoori mushrooms,tue,lunch,yes,office
846,user_55,raj kachori,wed,dinner,yes,office
847,user_2,paya shorba,tue,breakfast,yes,home
848,user_93,kesar badam kulfi,tue,breakfast,yes,home
849,user_23,galauti kebab,sat,lunch,yes,office
850,user_50,sangria,wed,dinner,yes,office
851,user_77,empanadas,wed,lunch,yes,home
852,user_62,paneer parantha,fri,lunch,yes,home
853,user_82,ferrero rocher cake,wed,lunch,yes,office
854,user_39,boneless biryani,fri,dinner,yes,home
855,user_57,aloo sabji,fri,lunch,yes,home
856,user_79,manali pizza,tue,dinner,yes,office
857,user_88,paneer samosa,fri,lunch,yes,office
858,user_66,masala garlic bread,sun,breakfast,yes,office
859,user_69,butter chicken roll,wed,dinner,no,office
860,user_11,chicken kheema dosa,tue,breakfast,no,home
861,user_57,veg thupka,fri,lunch,yes,office
862,user_49,chicken pot biryani,sat,lunch,no,office
863,user_76,mustard fish,sat,lunch,no,office
864,user_7,peri peri pizza,fri,dinner,yes,home
865,user_36,dessert jar,fri,lunch,yes,office
866,user_7,farmhouse pizza,sun,dinner,yes,home
867,user_40,chicken sukha,fri,breakfast,no,office
868,user_42,peach parfait,wed,breakfast,yes,home
869,user_64,pork tonkatsu,mon,breakfast,no,home
870,user_0,laksa,fri,breakfast,yes,home
871,user_86,kulcha,mon,dinner,yes,home
872,user_11,sagu dosa,thur,breakfast,yes,home
873,user_6,thin crust pizza,tue,breakfast,yes,office
874,user_62,subz-e-royal pot rice,tue,breakfast,yes,home
875,user_52,dal kichadi,sat,lunch,yes,office
876,user_99,ghee roast biryani,sun,lunch,yes,office
877,user_53,butter phulkas,sun,dinner,yes,home
878,user_55,chicken crisp burger,mon,lunch,no,home
879,user_39,fish finger,fri,lunch,no,home
880,user_0,fruit juices,fri,dinner,yes,office
881,user_42,crab ravioli,tue,breakfast,yes,home
882,user_7,american chopsuey,fri,breakfast,yes,home
883,user_11,patthar ka gosht,sun,breakfast,yes,home
884,user_52,mutton pulao,mon,dinner,no,office
885,user_55,berry pulao,sat,lunch,yes,office
886,user_87,sev puri,wed,dinner,yes,office
887,user_66,mc veggie burger,thur,dinner,yes,home
888,user_70,snicker shake,mon,dinner,yes,office
889,user_68,chicken steak,thur,lunch,no,office
890,user_51,thatte idli,sat,breakfast,yes,home
891,user_19,mango roll,thur,dinner,yes,home
892,user_98,mud crab ravioli,mon,breakfast,yes,home
893,user_23,coffee craze,tue,breakfast,yes,office
894,user_13,pepperoni pizza,fri,lunch,yes,home
895,user_80,panipuri,tue,lunch,yes,office
896,user_91,arabian kebab,wed,lunch,yes,office
897,user_94,ladoo,wed,lunch,yes,office
898,user_34,tangdi kabab,sat,lunch,yes,home
899,user_98,belgian fries,sun,breakfast,yes,office
900,user_56,chicken salami,sun,breakfast,no,office
901,user_94,chocolate dessert,sat,dinner,yes,home
902,user_14,masala chai,sat,dinner,yes,home
903,user_49,prawn noodles,tue,dinner,yes,office
904,user_30,paneer ke sholay,sat,dinner,yes,office
905,user_94,vanilla gelato,fri,breakfast,yes,office
906,user_86,tikki chaat,sun,breakfast,yes,home
907,user_99,veg bonanza pizza,thur,breakfast,yes,office
908,user_95,crispy prawns,thur,lunch,yes,home
909,user_64,tandoori roti,mon,dinner,yes,office
910,user_76,bbq mushroom,thur,dinner,yes,office
911,user_51,masala kulcha,sun,breakfast,yes,office
912,user_52,pineapple grill,sat,lunch,yes,office
913,user_22,gulkand ice cream,sun,dinner,yes,office
